"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc249",1,13,0,0,0,19,0,0,4,1,2,2,0,5,0,2,0,0,1,1,0,0,0,2,5,3,0,0,0,0,4,9,0,4,2,6,0,2,1,0,0,1,2,0,0,0,1,0,1,3,2,6,0,2,0,4,0,0,0,0,4,0,0,1,1,0,1,0,0,1,1,1,0,0,16,0,0,0,1,0,1,3,0,0,5,0,3,0,1,1,1,0,0,0,0,2,0,0,0,1
"loc250",0,5,0,1,0,10,0,0,2,1,1,3,0,2,0,4,0,0,3,0,0,0,1,5,4,4,0,0,1,0,3,4,0,3,1,3,0,1,0,0,0,0,2,0,0,1,0,0,1,2,2,0,0,2,0,6,0,0,0,0,4,0,0,1,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,6,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
"loc251",0,9,0,0,0,14,0,0,0,0,1,3,0,4,1,3,0,0,2,0,0,0,0,3,3,5,0,0,1,0,3,10,0,3,3,4,0,2,1,0,0,0,4,0,0,1,0,0,1,3,2,4,1,2,1,4,0,1,0,0,5,1,1,2,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,2,4,2,0,1,1,0,3,0,1,0,0,0,0,0,0,3,0,3,0,2
"loc252",0,8,0,0,3,8,0,0,0,0,2,1,0,8,0,1,0,0,1,0,0,0,0,3,3,2,0,0,0,0,4,9,0,11,4,3,0,5,0,0,0,0,5,0,0,0,0,0,4,4,1,2,1,4,0,2,0,0,0,0,3,0,0,2,0,1,3,0,0,0,1,0,0,0,10,0,0,0,2,1,0,5,0,0,3,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0
"loc253",0,16,0,0,0,10,0,1,2,2,2,1,0,2,0,4,1,0,4,1,0,0,0,5,5,5,0,1,1,1,2,8,1,6,3,9,0,3,0,0,0,0,4,0,1,0,0,0,1,1,6,4,1,3,0,7,0,0,0,0,6,0,0,1,0,0,2,0,0,0,0,0,1,0,9,0,0,0,3,2,2,2,0,1,5,0,2,0,2,0,1,0,0,1,0,1,0,3,0,1
"loc254",0,15,0,0,0,13,0,1,0,1,2,3,1,9,0,3,0,0,4,0,3,0,1,4,2,1,0,0,0,0,4,5,0,9,4,5,0,5,2,1,0,0,2,0,0,1,0,0,5,3,3,2,0,1,0,7,0,0,0,0,9,0,1,5,2,0,2,0,0,1,0,0,0,0,9,0,1,0,0,0,0,2,0,0,2,0,5,0,1,0,0,0,0,0,0,3,0,5,0,1
"loc255",1,7,0,0,1,13,0,0,1,1,4,2,0,10,1,5,0,0,2,0,0,0,0,3,3,4,0,1,1,0,9,8,1,4,3,8,1,7,0,1,1,0,3,2,0,0,0,0,6,1,7,6,1,0,1,7,0,1,0,1,4,1,0,1,1,0,4,1,0,0,0,0,0,0,9,0,0,0,1,1,2,2,0,0,5,0,1,0,2,0,0,0,0,1,1,8,0,8,0,3
"loc256",1,9,0,0,0,4,0,0,0,1,0,1,0,3,0,0,0,0,2,0,0,0,0,3,4,1,0,0,1,0,5,8,0,6,9,2,0,4,0,0,0,1,1,1,0,0,1,0,2,3,2,3,1,3,0,7,1,0,1,0,5,0,0,4,1,0,7,0,0,0,0,1,0,0,8,0,0,0,2,0,1,7,0,0,7,0,3,0,1,0,0,0,0,0,0,4,0,5,1,4
"loc257",1,15,0,3,0,18,0,0,1,0,2,1,1,6,1,5,0,0,1,1,1,0,1,7,3,6,0,0,2,0,4,5,0,5,3,8,0,4,0,0,1,0,1,1,0,0,1,1,8,4,2,3,3,5,0,8,0,1,0,1,7,0,0,0,1,0,2,0,0,1,0,1,0,1,6,0,0,1,0,0,1,3,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,5,0,0
"loc258",1,11,0,0,0,10,0,0,0,1,5,5,0,6,0,4,0,0,0,0,0,0,0,5,3,4,1,0,0,0,4,8,0,4,3,3,0,4,0,1,1,0,4,0,0,1,0,0,1,3,4,5,0,1,0,3,1,0,1,0,2,1,0,2,2,0,6,2,1,1,0,1,1,0,7,0,0,0,1,1,0,7,1,0,3,1,6,0,0,0,3,0,0,0,0,0,0,5,0,2
"loc259",0,5,1,1,0,5,0,0,2,1,3,1,0,2,0,0,1,1,1,0,0,1,0,3,4,4,0,0,0,0,4,3,0,3,4,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,6,0,3,2,5,0,0,0,0,2,0,0,1,1,0,4,0,1,1,0,1,0,0,6,1,0,0,1,2,0,4,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,3
"loc260",0,3,0,0,0,10,0,0,2,0,3,2,0,3,0,3,0,0,1,0,0,0,0,4,3,2,0,0,0,0,4,5,0,6,2,6,1,2,0,0,0,0,4,0,1,0,0,0,3,1,1,2,0,1,0,5,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,2,3,0,0,3,0,2,0,1,0,0,0,0,1,0,2,0,3,0,1
"loc261",0,8,0,0,0,14,0,0,2,2,5,3,0,8,0,5,0,1,1,1,0,0,0,1,5,4,0,0,0,0,4,10,0,2,3,5,0,3,1,0,0,0,4,0,0,0,0,0,2,4,0,3,2,1,0,5,0,0,1,0,8,2,0,8,1,1,2,0,1,2,0,1,0,0,7,0,0,1,2,0,2,4,1,0,4,0,0,0,1,0,0,0,1,0,1,3,1,3,0,2
"loc262",1,13,0,0,1,9,0,0,2,3,2,2,0,2,0,3,1,0,2,1,0,0,0,3,3,5,0,0,2,0,1,7,1,2,3,3,0,4,0,0,0,0,7,1,0,0,0,0,3,0,1,2,0,3,0,5,0,0,0,0,7,1,0,5,0,0,3,0,0,0,0,0,0,0,8,0,0,0,2,1,4,1,0,0,1,0,2,0,2,0,1,0,0,0,1,1,1,4,0,4
"loc263",1,8,0,0,0,10,0,0,0,0,3,4,0,2,1,2,1,0,1,1,0,0,0,4,4,1,0,0,0,0,4,4,0,6,5,6,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,5,0,0,0,4,0,0,0,1,3,0,0,4,0,0,2,0,0,0,0,0,0,0,7,0,0,0,3,0,2,3,0,0,2,0,3,0,2,1,0,0,0,0,0,1,0,5,0,2
"loc264",0,13,0,0,0,16,0,0,2,1,4,2,0,5,0,3,0,0,6,1,1,0,1,6,8,5,0,0,0,0,10,9,0,4,5,3,1,5,1,0,0,1,1,1,1,0,0,0,3,2,2,6,0,3,1,4,1,0,0,0,6,0,0,4,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,4,0,1,0,0,2,1,0,0,1,0,5,0,5,0,0
"loc265",0,8,0,0,0,9,0,0,0,1,2,2,0,0,0,4,0,0,3,0,0,0,0,2,4,3,0,0,1,0,3,1,0,3,4,2,0,2,0,0,0,1,2,0,0,0,0,0,5,0,1,5,0,1,0,3,0,2,0,1,2,1,0,3,1,0,5,0,0,0,0,0,0,0,4,1,1,0,3,2,4,2,0,2,5,0,2,0,0,0,1,0,0,0,0,2,0,2,1,0
"loc266",4,11,0,0,1,6,0,1,3,3,8,1,0,8,0,3,1,0,1,1,0,1,0,6,5,3,0,0,3,0,5,7,1,6,6,4,0,7,2,0,1,0,3,2,0,0,0,0,4,2,3,1,2,1,1,8,0,1,1,1,5,0,0,3,1,0,5,1,1,0,0,1,0,4,9,0,0,1,1,0,3,3,0,0,2,0,3,1,3,1,0,0,0,1,0,1,0,2,1,2
"loc267",0,10,0,0,1,12,0,0,0,4,2,4,0,6,0,5,0,0,2,0,1,0,0,5,4,4,0,0,0,0,9,7,0,5,7,6,0,5,0,1,1,0,2,2,0,1,1,0,3,5,3,4,0,4,2,9,0,0,0,0,6,0,1,5,0,0,2,0,0,2,0,0,0,0,7,0,0,0,1,1,1,6,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,3,0,0
"loc268",1,13,0,0,6,10,0,0,3,3,7,2,0,6,1,6,0,0,2,0,1,2,0,4,1,5,1,0,0,0,2,8,0,5,8,1,0,4,1,0,2,0,3,0,0,1,2,0,1,3,2,5,6,2,1,7,0,0,0,0,6,0,1,3,1,0,2,0,2,0,0,0,0,0,8,0,0,0,4,0,5,5,1,0,4,0,2,0,1,0,2,0,0,0,0,2,0,2,0,1
"loc269",0,9,1,1,1,6,0,0,3,0,5,2,0,4,1,4,1,0,1,1,1,1,0,1,3,1,0,0,1,0,2,0,0,7,5,3,1,1,0,1,1,0,3,1,0,2,0,1,3,5,3,2,1,3,1,6,0,0,2,0,4,0,3,4,0,0,4,0,0,0,0,1,0,1,6,0,0,0,0,0,3,4,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,3,0,1
"loc270",0,20,0,0,0,16,0,0,3,1,5,2,0,5,0,1,2,0,2,1,1,2,0,7,6,6,0,0,0,0,5,4,0,6,3,7,0,3,0,0,0,0,2,1,0,1,0,0,5,9,4,3,0,2,1,5,0,0,0,0,6,1,0,4,0,0,5,0,0,1,0,0,0,0,5,0,0,0,2,2,2,5,0,0,5,0,4,0,4,0,2,0,0,0,0,2,0,0,0,4
"loc271",1,14,0,0,1,13,0,1,2,0,6,3,1,8,1,2,0,0,5,0,0,0,1,4,3,2,0,0,1,0,4,5,0,9,7,2,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,5,1,3,0,6,1,0,1,0,8,0,0,2,0,0,6,1,0,2,0,0,0,1,4,0,0,0,1,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,4,0,1,0,3
"loc272",0,12,0,0,0,18,0,1,2,3,2,3,0,4,0,3,2,0,1,0,0,0,0,3,3,3,1,0,1,0,2,10,1,9,5,4,0,4,1,1,0,0,2,0,0,0,2,0,4,2,0,6,1,2,0,8,0,1,0,1,6,0,1,4,2,0,3,0,2,1,0,0,0,0,4,1,0,0,2,0,1,4,0,0,3,1,2,0,3,1,2,0,0,1,0,4,0,4,1,3
"loc273",0,7,0,0,0,3,0,1,0,2,1,1,0,5,2,1,0,0,0,1,0,0,0,3,5,1,1,0,0,0,4,2,1,5,6,4,0,4,0,1,1,0,4,0,0,0,1,0,3,1,3,1,0,2,0,8,0,0,0,0,3,0,0,3,1,0,4,1,1,0,1,0,0,0,3,0,1,0,2,0,0,3,0,1,4,0,1,0,5,1,1,0,0,2,0,2,1,6,0,0
"loc274",1,8,0,1,1,7,0,0,1,3,2,2,0,8,0,2,0,0,1,1,0,1,1,2,3,4,0,0,0,0,4,5,0,4,4,6,0,4,0,0,1,0,1,1,0,0,1,1,3,3,2,5,0,1,0,4,0,2,3,1,11,0,0,1,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,1,3,2,0,0,0,0,5,0,2,0,0,0,0,1,0,1,0,3,0,1
"loc275",0,10,0,0,0,17,0,0,2,1,1,4,1,7,0,1,0,0,3,0,1,1,0,3,5,2,0,0,1,0,4,12,2,3,10,7,0,1,0,0,0,0,2,0,0,1,0,1,5,4,3,6,4,5,0,8,0,0,0,0,9,0,0,5,0,0,2,0,1,1,0,0,0,0,8,1,0,0,1,1,2,2,0,0,4,0,1,1,3,1,0,0,0,0,0,1,0,4,0,3
"loc276",0,10,0,0,0,12,0,0,4,1,1,2,1,7,0,5,0,0,2,2,0,0,0,3,3,3,0,0,0,0,4,7,1,4,5,2,0,5,0,0,0,2,2,0,0,1,0,0,1,6,4,3,3,5,0,10,0,0,1,0,1,1,0,2,1,0,4,1,0,0,0,0,0,0,4,0,0,0,2,1,3,3,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"loc277",5,9,0,2,4,5,0,1,2,0,3,5,0,5,1,5,0,0,1,1,0,0,0,4,3,4,1,0,2,0,6,5,0,4,7,6,0,5,0,1,0,0,4,0,0,1,0,0,3,2,3,3,0,3,0,3,0,0,1,0,1,0,1,1,0,1,3,1,0,1,1,0,0,0,9,0,0,0,0,1,1,5,0,0,6,0,4,0,2,0,2,0,1,0,1,1,0,2,0,3
"loc278",4,6,0,2,2,8,0,0,1,3,4,3,0,3,1,0,0,0,1,0,1,0,0,3,3,3,1,0,0,1,1,4,0,2,1,4,0,3,0,1,0,0,3,1,0,0,0,0,1,5,2,1,0,1,1,2,0,0,0,0,2,0,0,6,1,0,2,2,0,0,1,1,0,0,9,0,0,0,1,1,0,3,1,0,5,0,1,0,2,0,1,0,0,1,0,3,0,1,1,2
"loc279",1,8,1,0,1,15,0,1,1,4,2,1,1,4,0,1,0,0,3,1,0,1,0,8,5,9,1,0,1,0,5,10,1,11,2,2,0,1,0,0,0,2,4,1,0,2,0,1,0,9,7,2,1,2,0,8,0,0,1,0,5,0,2,2,0,0,4,0,1,1,0,1,1,1,6,0,0,0,1,0,4,5,0,1,5,0,3,0,2,1,0,0,0,0,0,1,0,5,1,3
"loc280",1,8,0,1,1,12,0,1,2,1,5,2,0,2,0,1,0,0,3,1,0,0,0,4,2,1,0,0,0,0,2,7,1,8,2,3,1,5,0,0,0,0,2,1,0,0,0,0,6,1,6,2,2,4,0,4,1,1,0,0,4,0,0,4,0,0,4,1,0,0,0,0,1,1,7,0,0,0,1,0,2,4,0,0,4,0,3,1,2,0,0,0,0,0,0,0,0,9,0,0
"loc281",0,8,0,1,2,7,0,0,0,0,0,1,0,7,0,1,0,0,3,1,1,0,0,5,2,4,1,0,0,1,8,7,0,8,3,4,0,3,0,0,0,0,2,1,0,0,0,0,3,2,2,4,0,1,0,5,0,0,0,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,6,0,0,0,1,0,2,2,0,0,3,0,1,0,0,1,0,1,0,1,0,2,0,1,2,0
"loc282",0,4,0,0,0,12,1,1,1,0,1,2,0,6,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,2,3,0,5,2,2,1,9,0,0,1,1,2,0,0,0,0,0,1,4,1,7,0,0,0,3,0,0,1,0,5,0,0,2,1,0,0,0,0,1,1,0,0,0,7,0,0,0,1,0,0,4,1,0,1,0,0,0,4,1,0,0,1,1,0,1,0,3,1,1
"loc283",1,7,0,0,0,3,1,0,3,2,1,0,0,6,0,2,1,0,3,0,1,0,0,2,2,2,0,0,1,0,5,3,0,4,4,4,0,2,0,2,0,0,3,0,0,0,0,0,6,5,4,4,1,4,1,9,0,0,0,0,3,0,1,2,0,0,2,0,1,1,1,1,0,0,7,0,0,0,3,0,3,3,0,1,3,0,0,0,2,0,1,0,1,0,0,1,0,4,0,0
"loc284",1,7,0,0,1,11,2,1,1,0,3,3,0,3,2,0,0,0,4,2,1,0,0,2,2,3,0,0,0,1,3,4,0,5,5,1,0,2,0,1,0,0,2,0,0,1,2,1,2,3,2,1,0,4,0,6,0,0,0,1,7,1,2,0,1,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,4,4,0,0,1,0,1,2,4,0,0,1,0,0,0,2,0,0,0,4
"loc285",0,11,1,0,3,6,1,0,3,2,3,5,0,4,0,3,0,0,4,1,1,1,1,4,4,4,0,0,0,0,3,7,0,7,5,3,0,2,0,1,0,1,0,0,0,0,0,0,4,5,3,5,0,2,0,9,0,0,1,0,4,1,2,4,0,0,2,1,1,0,0,0,0,0,6,0,0,0,1,0,1,5,0,1,2,0,2,0,3,0,0,0,0,0,0,0,1,3,0,2
"loc286",2,10,0,0,1,9,1,0,2,2,4,0,0,6,2,0,0,0,1,1,1,0,1,0,1,2,0,0,2,0,2,2,0,5,2,2,0,1,0,0,0,0,5,0,0,0,0,0,3,0,1,3,0,2,0,7,0,0,1,0,2,0,0,1,0,0,5,0,0,2,0,1,1,0,0,0,0,1,1,0,2,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"loc287",2,13,0,0,0,8,1,1,1,0,4,3,0,7,0,1,0,1,1,0,1,0,0,2,4,1,0,0,0,0,7,4,0,7,4,4,0,2,0,1,0,0,2,1,0,0,0,0,3,2,2,3,0,4,1,16,0,0,0,0,5,2,0,4,0,0,2,0,0,0,0,1,1,0,5,0,0,1,0,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,4,1,1
"loc288",0,7,0,0,1,7,1,1,0,1,2,1,0,4,0,4,0,0,4,0,0,0,0,2,0,4,0,0,0,0,2,4,0,3,2,1,0,4,0,0,0,0,2,0,0,1,1,0,2,3,1,1,2,4,0,1,1,0,0,0,2,0,1,1,2,0,6,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0
"loc289",0,10,1,1,1,3,0,0,0,0,0,2,0,1,2,0,0,0,2,0,1,0,0,2,2,2,2,0,0,0,1,4,0,3,4,4,1,3,0,0,2,1,0,0,0,1,1,0,0,4,1,2,1,3,0,6,0,1,2,0,4,0,0,0,1,0,5,0,1,0,0,1,1,1,6,0,0,1,0,1,1,5,0,1,2,0,6,0,0,0,1,0,0,0,0,0,0,0,1,1
"loc290",3,13,1,1,2,6,1,4,4,0,5,4,2,4,2,3,0,0,1,2,1,0,0,3,1,1,1,0,0,0,4,9,0,3,5,5,0,2,1,2,3,0,1,3,0,1,0,0,4,3,3,4,1,2,0,5,0,0,0,1,6,1,0,6,1,0,6,0,2,1,0,2,3,1,4,0,0,0,2,2,3,3,0,1,1,0,3,0,2,0,1,0,0,0,0,2,0,1,1,4
"loc291",0,13,0,1,1,13,0,2,1,3,2,3,0,6,1,2,0,0,5,0,0,0,0,7,3,5,0,1,1,1,3,8,0,5,2,2,1,3,0,2,0,0,1,2,0,0,1,1,6,2,4,4,2,3,0,5,0,0,0,0,5,0,0,3,0,0,4,1,0,0,0,0,0,1,5,2,0,0,6,0,0,3,0,0,3,0,2,0,1,0,2,1,0,1,1,2,0,4,0,4
"loc292",5,7,1,0,4,7,0,0,1,0,2,0,0,4,1,1,2,1,2,0,4,1,1,1,1,1,2,0,0,1,4,7,0,3,2,3,0,1,1,4,2,2,0,0,0,0,2,0,3,3,4,1,3,2,1,5,0,0,6,0,3,1,2,3,1,0,0,2,4,0,1,0,1,2,9,0,1,1,1,1,4,1,1,0,0,0,5,1,1,0,0,0,0,1,0,1,0,6,0,2
"loc293",0,8,1,0,0,7,0,0,2,2,2,0,0,1,0,2,0,0,1,1,0,0,1,6,4,3,1,1,0,1,3,4,0,5,4,1,0,3,0,1,0,0,3,0,1,2,0,0,1,3,1,1,0,2,0,4,1,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,2,2,3,3,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,2,0,1
"loc294",0,4,1,2,0,12,1,2,0,1,4,3,0,5,1,1,0,0,1,0,0,0,1,4,3,2,0,0,0,0,5,4,0,6,1,7,0,4,0,0,0,1,3,0,1,0,0,0,2,1,0,1,1,0,0,4,0,0,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,2,2,1,0,1,3,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1
"loc295",3,9,6,1,0,5,4,1,2,0,3,0,3,7,2,4,1,0,3,0,3,0,2,3,3,2,2,0,1,0,1,6,0,4,9,1,0,0,1,2,1,3,2,1,0,1,1,0,2,3,3,4,2,3,1,2,0,2,4,1,5,0,1,1,4,0,3,1,1,1,0,0,0,0,5,1,0,1,1,1,4,2,0,0,1,1,2,0,2,0,0,0,0,2,2,0,0,8,1,1
"loc296",0,5,3,4,0,5,0,0,1,2,2,1,0,0,0,1,1,0,2,0,0,0,0,2,1,1,0,0,0,0,1,3,0,7,2,1,0,0,1,1,0,1,3,1,1,0,0,0,1,1,5,3,1,1,0,8,0,2,0,1,1,1,0,0,0,0,1,1,5,1,0,1,0,0,6,0,0,0,2,0,3,1,0,1,4,0,3,2,1,0,0,1,0,0,0,0,0,1,0,2
"loc297",1,6,0,0,0,14,1,1,2,0,1,0,1,4,0,1,0,0,3,1,0,1,0,0,0,7,0,0,0,1,5,2,0,3,7,2,0,6,0,0,0,0,2,1,0,0,0,0,0,6,5,2,0,1,0,5,0,1,1,0,5,0,1,2,1,1,1,2,0,0,1,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,2,0,1
"loc298",0,7,2,1,0,6,0,1,3,1,3,4,0,3,0,1,0,0,1,1,1,1,0,6,2,2,1,0,1,0,0,4,0,4,0,1,0,2,0,0,0,0,1,0,0,1,0,0,1,2,5,4,2,3,0,7,0,1,2,0,3,0,0,4,0,0,3,0,1,1,1,1,0,0,4,0,1,0,2,1,3,3,0,0,4,0,0,0,1,0,1,1,1,2,0,2,0,5,1,4
"loc299",1,7,0,0,0,6,2,1,1,1,3,0,0,2,0,4,1,0,1,1,0,0,0,7,4,3,2,0,0,0,2,1,1,4,2,4,0,4,0,1,1,1,4,0,0,1,1,2,1,4,2,5,0,0,0,3,0,0,0,0,5,1,2,2,0,0,3,0,2,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,3,0,1,0,2,2,0,0,0,0,0,1,1,3,0,1
"loc300",0,15,1,0,1,7,1,0,1,2,0,5,0,2,0,2,0,0,1,0,1,1,1,3,2,1,0,0,0,0,3,6,0,4,7,6,0,3,0,0,0,1,3,0,0,0,0,0,2,3,1,3,0,0,0,3,0,0,0,0,6,0,0,2,0,0,1,0,2,0,0,1,0,0,6,0,0,0,0,1,1,1,0,0,1,0,2,0,2,0,0,0,1,2,0,6,0,1,0,2
"loc301",0,10,2,1,1,11,1,0,2,2,2,4,0,6,1,2,0,1,1,0,3,1,0,2,1,4,0,1,0,1,7,1,0,4,4,3,1,3,0,1,0,0,2,1,0,0,0,0,0,2,6,1,0,1,0,6,0,1,1,0,5,0,2,2,0,0,4,1,0,0,0,0,0,0,2,0,1,0,2,2,0,0,1,0,1,0,3,0,2,0,1,0,0,1,0,3,1,5,0,3
"loc302",2,6,0,2,2,5,1,0,1,4,1,0,0,5,3,1,2,0,1,0,0,1,0,4,0,2,0,0,2,0,3,4,0,4,6,3,1,2,1,0,2,0,0,0,0,0,0,0,5,6,0,3,0,2,1,3,1,0,1,1,1,0,1,2,0,0,2,0,1,2,0,0,1,0,9,0,0,0,4,0,0,1,0,0,1,0,5,0,1,1,2,0,0,0,0,0,0,6,1,1
"loc303",4,2,5,2,2,7,4,1,0,0,1,1,1,1,2,0,1,0,2,0,0,1,0,3,1,0,2,1,2,1,3,2,0,4,1,2,0,2,2,2,0,3,1,1,0,4,2,0,2,2,2,1,2,2,1,2,0,1,3,2,1,1,0,0,0,0,3,2,2,1,1,0,4,2,6,1,1,1,1,1,3,1,0,1,2,0,2,3,1,0,1,0,1,0,1,1,0,3,1,2
"loc304",4,4,0,3,2,13,1,0,1,1,3,0,1,3,4,3,0,1,2,0,3,2,1,6,3,3,1,0,1,1,1,5,0,3,0,3,1,3,0,0,2,2,4,0,0,0,0,1,5,2,1,6,2,1,0,3,0,2,1,1,4,1,3,5,1,0,6,2,1,2,0,0,0,1,12,0,0,1,2,1,1,3,0,1,5,0,2,0,0,1,2,0,3,1,0,2,0,2,0,2
"loc305",1,2,1,0,0,13,3,1,1,2,2,4,0,2,2,1,0,0,0,0,0,0,1,3,2,2,0,0,2,2,0,4,1,4,1,3,0,7,0,0,0,1,3,2,0,1,0,0,2,3,2,1,1,1,0,4,0,0,1,1,0,0,1,5,0,0,3,0,1,0,0,1,0,1,5,1,0,1,2,1,4,1,0,0,4,0,3,0,1,0,2,0,3,0,0,2,0,1,0,0
"loc306",4,10,2,2,0,11,5,0,2,1,4,4,0,10,0,4,0,0,2,1,0,1,0,6,1,3,0,0,0,0,3,4,0,6,3,4,1,4,0,1,0,1,5,1,1,1,0,0,2,5,3,3,0,1,1,5,0,0,2,0,4,0,0,3,0,1,5,2,1,1,0,1,0,0,9,0,0,0,0,1,4,5,0,2,3,0,4,0,6,0,0,0,0,1,0,1,0,2,1,3
"loc307",1,7,6,1,2,11,2,3,1,0,2,3,2,7,2,1,0,0,1,0,0,0,0,1,5,2,1,0,0,0,3,0,0,7,2,0,1,4,2,1,2,1,2,0,1,1,1,2,3,5,1,2,3,4,1,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,3,2,0,1,1,2,4,3,1,0,0,0,1,0,4,2,3,0,3,0,0,1,1,8,0,0
"loc308",4,3,1,6,6,7,0,1,1,0,2,2,0,6,0,5,0,0,2,1,1,0,0,4,4,6,1,0,0,3,4,1,0,8,2,3,0,2,0,1,1,2,0,1,0,1,0,0,2,3,3,3,4,1,2,0,0,2,2,1,4,1,0,1,2,0,3,4,1,0,0,1,1,0,3,1,1,0,0,1,4,5,0,1,1,0,3,0,2,1,1,0,2,0,0,1,0,8,0,4
"loc309",2,5,1,0,1,7,2,1,0,0,3,3,0,3,3,0,0,0,1,0,2,0,2,5,5,4,0,0,0,1,1,4,0,4,6,2,0,1,0,0,0,3,2,0,1,2,0,0,1,1,3,1,0,1,0,7,0,3,2,0,2,2,0,4,0,0,1,3,1,0,0,0,1,0,6,0,0,1,1,1,3,1,0,1,0,0,4,1,1,0,0,0,1,0,0,1,1,3,1,2
"loc310",3,4,7,2,0,6,7,0,1,0,0,2,1,1,1,2,1,1,2,0,1,1,1,1,4,3,1,0,0,0,2,3,0,1,6,0,0,2,1,0,0,3,1,1,1,3,1,1,3,5,1,0,3,3,0,2,0,2,1,1,2,0,0,2,1,0,9,2,0,0,0,4,2,0,7,1,0,0,0,0,3,2,1,0,3,0,5,0,1,0,0,0,2,0,1,1,0,7,1,1
"loc311",1,2,11,3,4,0,3,1,0,1,1,1,2,3,3,2,0,0,1,0,2,1,0,3,3,0,1,0,0,1,0,4,0,2,0,0,1,4,0,0,2,0,1,1,0,2,2,2,3,5,4,3,2,2,2,1,0,1,2,1,4,2,3,1,1,0,4,5,2,0,0,0,3,0,10,1,2,1,1,3,5,0,0,0,4,0,5,1,3,0,3,1,5,0,0,0,2,4,1,5
"loc312",3,5,8,0,3,5,4,0,2,1,0,1,2,3,1,3,0,0,1,0,2,3,1,4,3,1,0,0,2,1,3,1,0,2,6,5,0,1,2,1,1,6,0,0,1,1,1,1,1,3,3,2,4,3,1,1,0,4,4,3,2,1,1,2,3,1,3,2,0,2,0,0,0,0,5,0,0,0,2,2,3,1,0,1,4,0,3,0,4,0,2,1,3,0,1,2,0,2,1,1
"loc313",2,3,7,0,3,6,13,1,1,1,2,4,3,3,1,0,1,0,4,1,5,1,0,3,0,1,1,0,0,0,1,2,0,2,2,2,0,2,0,2,1,5,1,1,0,2,1,1,5,6,2,1,6,2,1,1,0,1,1,0,1,1,2,1,1,0,4,2,3,0,0,1,3,0,4,0,0,0,0,0,5,3,1,1,3,0,3,3,2,0,1,0,4,0,0,0,0,3,1,4
"loc314",1,2,10,2,2,3,7,0,2,2,0,3,2,3,0,2,3,0,5,0,0,3,0,2,2,1,0,1,1,0,0,2,0,2,3,2,0,1,1,1,0,8,0,0,3,1,1,2,3,5,4,0,3,5,0,1,0,2,2,1,0,1,1,2,0,0,10,2,2,0,0,1,2,0,4,2,0,0,1,1,10,1,1,0,2,0,3,2,5,0,0,0,4,0,0,2,0,6,1,2
